"id","incidence","cover","immigration","risk"
"Cape Verde",NA,NA,20,NA
"Cayman Islands",NA,NA,80,NA
"Democratic Republic of Congo",NA,NA,NA,NA
"Gibraltar",NA,NA,0,NA
"Guam",NA,NA,140,NA
"Hong Kong",NA,NA,18220,NA
"Kosovo - Republic of",NA,NA,NA,NA
"Liechtenstein",NA,NA,20,NA
"Macau",NA,NA,380,NA
"Macedonia",NA,NA,NA,NA
"Martinique",NA,NA,0,NA
"Burma",NA,NA,760,NA
"Netherlands Antilles",NA,NA,0,NA
"Palestine",NA,NA,40,NA
"Puerto Rico",NA,NA,60,NA
"Reunion",NA,NA,20,NA
"Korea, Republic of",NA,NA,13960,NA
"Taiwan",NA,NA,10460,NA
"Tanzania",NA,NA,NA,NA
"Tokelau",NA,NA,280,NA
"United Nations",NA,NA,NA,NA
"Holy See (Vatican City)",NA,NA,0,NA
"United States Virgin Islands",NA,NA,0,NA
"Yugoslavia",NA,NA,NA,NA
"Antarctica",NA,NA,80,NA
"Aruba",NA,NA,0,NA
"Christmas Island",NA,NA,20,NA
"Cocos (Keeling) Islands",NA,NA,0,NA
"Curacao",NA,NA,0,NA
"Czechoslovakia",NA,NA,0,NA
"Faroe Islands",NA,NA,0,NA
"Falkland Islands (Malvinas)",NA,NA,0,NA
"French Guiana",NA,NA,0,NA
"French Polynesia",NA,NA,6360,NA
"French Southern and Antarctic Lands",NA,NA,0,NA
"Germany, Democratic Republic of",NA,NA,0,NA
"Greenland",NA,NA,20,NA
"Guadeloupe",NA,NA,40,NA
"Kosovo",NA,NA,60,NA
"Mayotte",NA,NA,0,NA
"Montserrat",NA,NA,0,NA
"New Caledonia",NA,NA,7340,NA
"Norfolk Island",NA,NA,3640,NA
"Northern Mariana Islands",NA,NA,0,NA
"Pitcairn",NA,NA,0,NA
"South Georgia South Sandwich Islands",NA,NA,20,NA
"Saint Helena",NA,NA,0,NA
"Saint Martin",NA,NA,0,NA
"Saint Pierre and Miquelon",NA,NA,0,NA
"Turks and Caicos Islands",NA,NA,0,NA
"Union of Soviet Socialist Republics",NA,NA,0,NA
"United States Minor Outlying Islands",NA,NA,0,NA
"British Virgin Islands",NA,NA,20,NA
"Wallis and Futuna Islands",NA,NA,20,NA
"Western Sahara",NA,NA,0,NA
"Yemen, Democratic",NA,NA,0,NA
"Yugoslavia/Serbia and Montenegro",NA,NA,0,NA
